,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
720,42709,Ryan Shealy,2000,164,591,538,146,94.0,1.0,75,19,231,46,45.0,1.0,6.0,0,0,144,0,0,0,0,0,0,0,5,2.0,1.0,shealry01,42709,-0.5483475,KCR
721,42726,Chris Shelton,2000,299,1044,930,254,124.0,6.0,132,37,425,96,95.0,1.0,9.0,0,6,250,0,1,0,1,0,1,2,28,2.0,2.0,sheltch01,42726,1.90217393,DET
722,45246,Pete O'Brien,1980,1101,4451,3905,1058,542.0,45.0,494,126,1655,487,430.0,57.0,4.0,0,0,1058,0,0,0,20,0,21,41,8,22.0,32.0,o'bripe03,45246,20.706928,TEX
723,45246,Pete O'Brien,1990,466,1717,1532,363,194.0,23.0,160,43,569,154,134.0,20.0,3.0,0,0,319,0,0,0,20,0,0,20,114,2.0,2.0,o'bripe03,45246,0.5179919999999998,SEA
724,45379,Kendrys Morales,2000,279,1029,943,267,153.0,9.0,126,46,476,73,60.0,13.0,4.0,0,0,233,0,0,0,0,0,18,18,18,4.0,10.0,moralke01,45379,3.41064616,LAA
725,45387,Jeff Baker,2010,448,1117,1029,268,126.0,8.0,126,28,426,76,73.0,3.0,4.0,0,0,124,76,61,0,28,0,41,69,16,7.0,1.0,bakerje03,45387,-0.9669,CHC
726,45389,Daric Barton,2000,212,799,678,169,79.0,7.0,106,16,267,101,96.0,5.0,6.0,0,0,203,0,1,0,0,0,0,0,0,3.0,3.0,bartoda02,45389,0.796068,OAK
727,45389,Daric Barton,2010,339,1286,1066,262,105.0,11.0,136,14,370,189,184.0,5.0,8.0,0,0,331,0,0,0,0,0,0,0,0,10.0,4.0,bartoda02,45389,3.2459010000000004,OAK
728,45396,Billy Butler,2000,375,1510,1380,401,200.0,8.0,160,40,623,118,110.0,8.0,4.0,0,0,192,0,0,0,6,0,0,6,165,1.0,1.0,butlebi03,45396,2.1427262,KCR
729,45417,Ryan Garko,2000,448,1714,1519,424,247.0,16.0,190,55,670,122,119.0,3.0,55.0,0,0,375,0,0,0,7,0,5,12,35,0.0,1.0,garkory01,45417,0.5633743800000001,CLE
730,45422,Jesus Guzman,2010,391,1094,987,244,136.0,3.0,108,25,388,97,91.0,6.0,5.0,0,0,162,5,4,0,101,0,13,114,10,18.0,5.0,guzmaje01,45422,1.0335961,SDP
731,45433,Conor Jackson,2000,484,1854,1624,456,236.0,14.0,234,45,700,189,182.0,7.0,23.0,0,0,331,0,2,0,103,0,0,103,4,18.0,4.0,jacksco01,45433,3.6186557,ARI
732,45457,Brandon Moss,2010,789,2805,2487,586,397.0,18.0,347,145,1161,269,250.0,19.0,31.0,0,0,353,0,2,0,150,2,185,337,113,9.0,4.0,mossbr01,45457,6.983228199999999,OAK
733,45487,Joey Votto,2000,306,1222,1079,334,185.0,3.0,162,53,578,134,114.0,20.0,6.0,0,0,291,0,0,0,6,0,0,6,0,12.0,6.0,vottojo01,45487,6.276620620000001,CIN
734,45487,Joey Votto,2010,1411,6150,5009,1532,759.0,41.0,847,231,2584,1046,926.0,120.0,54.0,0,0,1383,0,0,0,1,0,0,1,7,67.0,23.0,vottojo01,45487,45.79658599999999,CIN
735,45790,Mike Carp,2010,297,935,833,208,122.0,7.0,90,26,342,82,81.0,1.0,13.0,1,0,127,0,1,0,106,0,4,110,30,2.0,3.0,carpmi01,45790,0.33928117,SEA
736,47236,Chris Carter,2010,750,2853,2469,536,400.0,30.0,334,158,1127,327,317.0,10.0,26.0,0,0,467,0,0,0,77,0,4,81,193,12.0,5.0,cartech02,47236,3.9343475,HOU
737,48037,Adam Lind,2010,998,3650,3314,885,515.0,29.0,405,143,1505,298,263.0,35.0,9.0,0,0,582,0,0,0,41,0,0,41,292,3.0,2.0,lindad01,48037,6.186298999999999,TOR
738,48633,Mark Reynolds,2010,1270,4554,3949,902,610.0,31.0,547,209,1716,530,511.0,19.0,43.0,2,0,743,5,399,0,6,1,5,12,39,29.0,19.0,reynoma01,48633,3.0315048,COL
739,48876,Gaby Sanchez,2010,674,2240,1969,500,262.0,24.0,234,59,809,223,214.0,9.0,18.0,0,0,606,0,1,0,0,0,1,1,4,12.0,1.0,sanchga01,48876,5.217274,PIT
740,48929,Carlos Santana,2010,1435,6147,5127,1284,766.0,48.0,765,232,2306,944,888.0,56.0,28.0,0,330,830,0,45,0,1,0,7,8,245,46.0,18.0,santaca01,48929,21.593593,CLE
741,50312,Daniel Murphy,2000,204,707,639,176,80.0,7.0,84,14,279,56,51.0,5.0,1.0,0,0,101,0,0,0,59,0,0,59,0,4.0,4.0,murphda08,50312,1.352121,NYM
742,51408,Yuli Gurriel,2010,144,612,564,168,104.0,6.0,85,31,305,37,35.0,2.0,5.0,0,0,110,4,42,0,0,0,0,0,1,5.0,3.0,gourryu01,51408,3.4157900000000003,HOU
743,51408,Yulieski Gurriel,2010,311,1274,1196,348,175.0,14.0,152,34,537,50,49.0,1.0,14.0,0,0,245,16,49,2,1,0,0,1,18,9.0,4.0,gourryu01,51408,4.2609200000000005,HOU
744,51804,Logan Morrison,2010,988,3751,3306,789,424.0,17.0,413,139,1410,390,365.0,25.0,37.0,0,0,582,0,0,0,245,0,11,256,85,23.0,10.0,morrilo01,51804,6.025521400000001,FLA
745,52253,Chris Davis,2000,193,736,686,177,114.0,3.0,99,38,335,44,41.0,3.0,3.0,0,0,151,0,43,0,0,0,0,0,4,1.0,2.0,davisch02,52253,0.07830400000000004,TEX
746,52253,Chris Davis,2010,1208,4839,4240,977,665.0,35.0,605,257,1939,508,461.0,47.0,55.0,2,0,981,0,50,0,11,0,64,75,110,18.0,9.0,davisch02,52253,8.338797999999999,BAL
747,56196,Lucas Duda,2010,958,3581,3098,741,470.0,27.0,387,156,1388,394,361.0,33.0,61.0,0,0,578,0,0,0,111,0,123,234,73,6.0,7.0,dudalu01,56196,5.5665282,NYM
748,56289,Freddie Freeman,2010,1346,5703,4953,1451,805.0,39.0,798,227,2495,646,566.0,80.0,65.0,0,0,1322,0,16,0,0,0,0,0,1,43.0,21.0,freemfr01,56289,26.727968199999996,ATL
749,56655,Clint Robinson,2010,243,590,518,133,62.0,6.0,63,15,199,58,54.0,4.0,7.0,1,0,93,0,0,0,30,0,11,41,4,0.0,0.0,robincl01,56655,0.33625002,WSN
750,57053,Jordan Pacheco,2010,377,1149,1076,293,114.0,8.0,98,10,393,53,51.0,2.0,9.0,0,59,119,7,97,0,1,0,0,1,2,8.0,2.0,pachejo01,57053,-1.76057527,COL
751,57476,Mitch Moreland,2010,1137,4132,3706,932,559.0,36.0,477,166,1645,352,320.0,32.0,32.0,2,0,1000,0,0,0,2,0,45,47,66,11.0,5.0,morelmi01,57476,7.663266,TEX
752,57514,Anthony Rizzo,2010,1207,5173,4414,1204,729.0,33.0,663,218,2156,581,519.0,62.0,145.0,1,0,1199,12,1,0,1,0,0,1,0,57.0,33.0,rizzoan01,57514,28.791550000000004,CHC
753,57614,Matt LaPorta,2010,239,870,786,184,99.0,7.0,77,24,300,70,68.0,2.0,7.0,0,0,201,0,0,0,7,0,0,7,26,1.0,0.0,laporma01,57614,-2.31405,CLE
754,57778,Ike Davis,2010,665,2392,2076,496,291.0,18.0,260,81,860,294,274.0,20.0,4.0,2,0,623,0,0,0,0,0,0,0,3,7.0,8.0,davisik02,57778,3.6088744,NYM
755,57988,Eric Hosmer,2010,1365,5737,5223,1451,734.0,35.0,691,167,2258,462,416.0,46.0,15.0,0,0,1342,0,0,0,0,0,5,5,12,67.0,26.0,hosmeer01,57988,12.75628,KCR
756,58012,Yonder Alonso,2010,1072,3773,3362,872,426.0,28.0,391,100,1357,366,337.0,29.0,16.0,0,0,879,1,14,0,17,0,0,17,49,22.0,8.0,alonsyo01,58012,6.2314647,SDP
757,58420,Jefry Marte,2010,256,728,659,146,91.0,4.0,85,30,268,52,52.0,0.0,11.0,0,0,150,0,49,0,32,0,0,32,10,4.0,3.0,marteje01,58420,1.32596,LAA
758,58470,Tyler Moore,2010,381,852,788,180,121.0,6.0,75,30,316,50,47.0,3.0,6.0,1,0,136,0,0,0,100,0,15,115,0,3.0,0.0,moorety01,58470,-2.509046,WSN
759,58692,Justin Smoak,2010,1250,4618,4034,930,555.0,19.0,491,191,1696,542,522.0,20.0,23.0,0,0,1132,0,0,0,0,0,0,0,68,3.0,3.0,smoakju01,58692,4.15985407,SEA
760,58779,Brett Wallace,2010,494,1439,1284,305,138.0,4.0,143,40,499,119,107.0,12.0,31.0,0,0,300,0,64,0,0,0,0,0,13,2.0,2.0,wallabr01,58779,-1.8949789000000001,HOU
761,59307,Paul Goldschmidt,2010,1253,5390,4572,1337,807.0,40.0,806,243,2398,733,628.0,105.0,34.0,0,0,1229,0,0,0,0,0,0,0,7,127.0,33.0,goldspa01,59307,37.968825,ARI
762,59346,Eric Thames,2010,564,1972,1745,426,223.0,7.0,276,93,834,193,180.0,13.0,25.0,0,0,242,0,0,0,131,0,110,241,22,17.0,6.0,thameer01,59346,4.360614,MIL
763,59582,Matt Adams,2010,818,2523,2336,609,388.0,16.0,290,116,1096,159,143.0,16.0,12.0,0,0,567,0,0,0,34,0,1,35,5,4.0,4.0,adamsma01,59582,3.64057,STL
764,59603,Justin Bour,2010,559,1950,1714,433,303.0,12.0,206,92,784,218,192.0,26.0,6.0,0,0,460,0,0,0,0,0,0,0,13,3.0,0.0,bourju01,59603,1.1031756,MIA
765,59871,Jesus Aguilar,2010,448,1310,1143,293,215.0,21.0,161,63,539,130,126.0,4.0,13.0,0,0,307,0,9,0,0,0,0,0,28,0.0,0.0,aguilje01,59871,4.1986857,CLE
766,60645,Ben Paulsen,2010,186,517,480,130,70.0,3.0,58,16,214,30,28.0,2.0,3.0,0,0,129,0,0,0,26,0,4,30,0,1.0,2.0,paulsbe01,60645,-0.35700239999999994,COL
767,60918,Darin Ruf,2010,286,833,737,177,96.0,11.0,91,35,319,68,66.0,2.0,16.0,0,0,139,0,1,0,76,0,29,105,0,1.0,1.0,rufda01,60918,0.1652155,PHI
768,65767,Brandon Belt,2010,1084,4221,3662,957,472.0,23.0,513,129,1639,502,473.0,29.0,33.0,0,0,989,0,0,0,89,0,4,93,1,43.0,19.0,beltbr01,65767,16.021607,SFG
769,66557,Tommy Joseph,2010,249,880,810,200,116.0,9.0,98,43,373,55,54.0,1.0,6.0,0,0,227,0,0,0,0,0,0,0,2,2.0,1.0,josepto01,66557,-0.7531530000000001,PHI
770,66927,Tyler Austin,2010,209,583,521,114,91.0,6.0,75,33,235,54,53.0,1.0,2.0,0,0,100,0,0,0,24,0,13,37,35,4.0,2.0,austity01,66927,0.437885,NYY
771,68192,Ji-Man Choi,2010,248,855,727,180,112.0,11.0,90,36,333,108,104.0,4.0,9.0,0,0,139,0,0,0,21,0,0,21,68,6.0,7.0,choiji01,68192,2.24175688,TBR
772,70301,C.J. Cron,2010,673,2534,2325,601,365.0,18.0,274,114,1075,139,132.0,7.0,47.0,0,0,467,0,0,0,0,0,0,0,173,9.0,8.0,croncj01,70301,6.1434099999999985,LAA
773,70307,John Hicks,2010,254,871,814,191,90.0,3.0,91,28,318,49,49.0,0.0,3.0,0,113,115,0,1,0,0,0,0,0,17,4.0,4.0,hicksjo02,70307,-1.5636883,DET
774,70388,Greg Bird,2010,186,700,611,129,98.0,7.0,75,32,259,74,73.0,1.0,8.0,0,0,176,0,0,0,0,0,0,0,6,0.0,0.0,birdgr01,70388,0.5596843199999999,NYY
775,70775,Josh Bell,2010,495,1968,1705,452,287.0,19.0,261,78,814,238,219.0,19.0,6.0,0,0,441,0,0,0,0,0,16,16,10,4.0,11.0,belljo02,70775,2.5592152,PIT
776,99919,Luke Voit,2010,227,795,686,187,116.0,1.0,120,40,344,95,93.0,2.0,13.0,0,0,149,0,0,0,0,0,1,1,39,0.0,0.0,voitlu01,99919,2.776426,NYY
777,100007,Max Muncy,2010,374,1315,1097,268,194.0,7.0,203,75,550,198,190.0,8.0,13.0,0,0,172,104,90,0,10,0,17,27,4,7.0,1.0,muncyma01,100007,9.062405,LAD
778,100121,Christian Walker,2010,213,702,617,152,82.0,1.0,95,35,289,75,69.0,6.0,9.0,0,0,158,0,0,0,1,0,0,1,7,9.0,1.0,walkech02,100121,3.0079131,ARI
779,100145,Chris Colabello,2010,225,793,727,187,111.0,2.0,86,28,308,58,57.0,1.0,6.0,0,0,91,0,0,0,34,0,43,77,37,2.0,3.0,colabch01,100145,0.29137899999999994,MIN
780,100281,Ronald Guzman,2010,210,723,643,147,94.0,5.0,80,26,267,65,62.0,3.0,10.0,0,0,198,0,0,0,0,0,0,0,1,2.0,2.0,guzmaro01,100281,0.80891,TEX
781,100668,Matt Olson,2010,359,1451,1273,323,220.0,3.0,194,89,652,150,139.0,11.0,25.0,0,0,336,0,0,0,0,0,17,17,0,2.0,1.0,olsonma02,100668,8.645316000000001,OAK
782,101603,Pete Alonso,2010,161,693,597,155,120.0,3.0,103,53,348,72,66.0,6.0,21.0,0,0,156,0,0,0,0,0,0,0,1,1.0,0.0,,101603,5.30236,
783,102005,Jose Abreu,2010,901,3906,3547,1038,611.0,34.0,483,179,1821,245,195.0,50.0,80.0,0,0,754,0,0,0,0,0,0,0,146,10.0,5.0,abreujo02,102005,17.885537,CHW
784,102034,Ryon Healy,2010,401,1599,1507,394,214.0,8.0,177,69,681,75,74.0,1.0,8.0,0,0,181,0,152,0,0,0,0,0,78,0.0,1.0,healyry01,102034,1.5520499999999997,OAK
785,102514,Jake Bauers,2010,213,811,695,149,91.0,9.0,94,23,262,99,99.0,0.0,6.0,0,0,107,0,0,0,69,0,4,73,40,9.0,9.0,bauerja01,102514,-0.06844910000000001,CLE
786,102572,Brandon Dixon,2010,191,544,509,118,62.0,4.0,55,20,212,27,27.0,0.0,4.0,4,0,88,11,10,0,34,1,24,59,14,5.0,1.0,dixonbr01,102572,-1.2111100000000001,CIN
787,102745,Dominic Smith,2010,194,529,487,115,62.0,1.0,66,25,219,37,37.0,0.0,4.0,0,0,110,0,0,0,45,0,1,46,1,1.0,2.0,smithdo02,102745,-0.1550290000000002,NYM
788,102764,Rowdy Tellez,2010,134,482,440,106,68.0,4.0,59,25,209,31,28.0,3.0,7.0,0,0,74,0,0,0,0,0,0,0,48,1.0,1.0,tellero01,102764,0.5424680000000001,TOR
789,103340,Garrett Cooper,2010,134,504,457,128,58.0,3.0,57,15,199,38,38.0,0.0,6.0,0,0,90,0,0,0,6,0,34,40,2,0.0,0.0,coopega03,103340,1.3476285,MIA
790,103546,Tyler White,2010,256,859,760,179,103.0,7.0,76,26,311,87,86.0,1.0,5.0,6,0,175,6,3,0,2,0,0,2,54,1.0,2.0,whitety01,103546,-0.28265089872999993,HOU
791,104806,Rhys Hoskins,2010,363,1577,1298,310,229.0,13.0,212,81,641,240,231.0,9.0,23.0,0,0,202,0,0,0,165,0,0,165,6,9.0,5.0,hoskirh01,104806,7.99804,PHI
792,104869,Ryan O'Hearn,2010,149,540,477,103,68.0,2.0,55,26,210,59,58.0,1.0,2.0,0,0,125,0,0,0,3,0,0,3,13,0.0,1.0,ohearry01,104869,-0.439,KCR
