,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
280,24234,Bob Kearney,1980,13888,477,1473,1356,316,133.0,9.0,131,27,469,66,63.0,3.0,12,0,468,0,0,0,0,0,0,0,0,3,9,12.0,kearnbo01,24234,3.8000000000000003
281,24331,Fred Kendall,1970,19745,848,2771,2526,592,242.0,25.0,166,31,793,187,158.0,29.0,6,0,772,18,0,1,0,1,0,0,1,2,5,5.0,kendafr01,24331,1.2999999999999994
282,24350,Terry Kennedy,1980,19845,1272,4749,4367,1153,570.0,35.0,426,106,1701,313,242.0,71.0,15,0,1175,23,0,0,0,28,0,0,28,0,5,13.0,kennete02,24350,19.8
283,24404,Bill Killefer,1910,19145,917,3015,2797,662,207.0,0.0,210,4,792,101,0.0,0.0,24,0,891,1,0,0,0,1,0,0,1,0,32,7.0,killebi01,24404,8.799999999999999
284,24464,Ed Kirkpatrick,1970,15788,851,2648,2296,559,279.0,24.0,285,54,833,305,255.0,50.0,10,0,277,142,0,3,0,104,37,119,260,16,19,23.0,kirkped01,24464,6.5
285,24477,Malachi Kittridge,1900,11421,471,1664,1508,335,133.0,0.0,92,4,391,101,0.0,0.0,3,0,457,0,0,0,0,0,0,0,0,0,11,0.0,kittrma01,24477,3.6999999999999997
286,24490,Red Kleinow,1900,11439,516,1668,1484,323,125.0,0.0,135,2,412,130,0.0,0.0,8,0,492,5,2,2,0,0,0,1,1,0,36,0.0,kleinre01,24490,4.699999999999999
287,24501,Johnny Kling,1900,17136,907,3435,3167,869,401.0,0.0,358,13,1138,177,0.0,0.0,10,0,850,12,0,0,1,10,1,13,24,0,115,0.0,klingjo01,24501,23.299999999999997
288,24501,Johnny Kling,1910,7646,354,1210,1079,285,114.0,0.0,117,7,379,104,0.0,0.0,2,0,319,0,0,1,0,0,0,0,0,0,9,1.0,klingjo01,24501,5.6
289,24514,Clyde Kluttz,1940,13615,541,1729,1596,426,178.0,0.0,148,17,568,99,0.0,0.0,5,0,457,0,0,0,0,0,0,0,0,0,5,0.0,kluttcl01,24514,6.3
290,24740,Ray Lamanno,1940,9724,442,1548,1408,355,150.0,0.0,122,18,476,118,0.0,0.0,10,0,400,0,0,0,0,0,0,0,0,0,2,0.0,lamanra01,24740,3.999999999999999
291,24769,Hobie Landrith,1950,19545,531,1558,1352,319,142.0,11.0,120,25,447,176,115.0,28.0,2,0,458,0,0,0,0,0,0,0,0,0,4,11.0,landrho01,24769,2.4
292,24806,Jack Lapp,1910,13391,533,1705,1490,392,155.0,0.0,156,5,511,169,0.0,0.0,6,0,471,17,0,0,0,0,0,0,0,0,15,15.0,lappja01,24806,9.0
293,24841,Charlie Lau,1960,15708,492,1214,1087,285,134.0,12.0,96,16,409,97,75.0,22.0,3,0,289,0,0,0,0,0,0,0,0,0,3,1.0,lauch01,24841,2.4
294,24843,Tim Laudner,1980,17865,734,2268,2038,458,263.0,14.0,221,77,796,190,187.0,3.0,8,0,657,22,0,0,0,0,0,0,0,33,3,3.0,laudnti01,24843,3.2000000000000006
295,25100,Mickey Livingston,1940,15561,557,1654,1481,349,150.0,0.0,128,19,478,143,0.0,0.0,13,0,479,14,0,0,0,0,0,0,0,0,7,0.0,livinmi01,25100,3.1999999999999997
296,25137,Sherm Lollar,1950,19545,1218,4548,3884,1034,621.0,23.0,482,129,1623,513,241.0,27.0,95,0,1116,25,0,1,0,0,0,0,0,0,17,7.0,lollash01,25137,25.7
297,25137,Sherm Lollar,1960,7846,364,1207,1051,277,119.0,11.0,102,16,376,119,97.0,22.0,18,0,319,2,0,0,0,0,0,0,0,0,3,0.0,lollash01,25137,4.6
298,25140,Ernie Lombardi,1930,17415,1050,3634,3388,1067,571.0,0.0,357,100,1608,209,0.0,0.0,26,0,886,0,0,0,0,0,0,0,0,0,5,0.0,lombaer01,25140,27.599999999999998
299,25140,Ernie Lombardi,1940,15548,803,2715,2467,725,419.0,0.0,244,90,1085,221,0.0,0.0,20,0,658,0,0,0,0,0,0,0,0,0,3,0.0,lombaer01,25140,19.4
300,25166,Stan Lopata,1950,19545,757,2749,2338,593,368.0,21.0,342,108,1069,371,220.0,32.0,7,0,629,66,0,0,0,0,0,0,0,0,17,11.0,lopatst01,25166,15.000000000000002
301,25169,Al Lopez,1930,19345,1194,4201,3783,1003,425.0,0.0,417,39,1332,327,0.0,0.0,11,0,1172,1,3,2,0,0,0,0,0,0,31,0.0,lopezal01,25169,13.600000000000001
302,25169,Al Lopez,1940,15548,753,2394,2121,544,227.0,0.0,196,12,660,229,0.0,0.0,3,0,743,0,0,1,0,0,0,0,0,0,15,1.0,lopezal01,25169,8.9
303,25443,Frank Mancuso,1940,7782,337,1117,1002,241,98.0,0.0,85,5,307,101,0.0,0.0,6,0,322,0,0,0,0,0,0,0,0,0,2,2.0,mancufr01,25443,-1.9
304,25444,Gus Mancuso,1930,19345,997,3587,3250,923,417.0,0.0,302,48,1252,268,0.0,0.0,2,0,928,0,0,0,0,0,0,0,0,0,5,0.0,mancugu01,25444,13.6
305,25444,Gus Mancuso,1940,11655,452,1398,1217,264,123.0,0.0,82,5,321,150,0.0,0.0,3,0,421,0,0,0,0,0,0,0,0,0,3,0.0,mancugu01,25444,-0.2000000000000001
306,25545,J. C. Martin,1960,19645,793,2143,1933,429,201.0,14.0,162,29,613,164,125.0,39.0,14,0,596,86,0,45,0,0,0,0,0,0,7,7.0,martij.01,25545,-1.6000000000000003
307,25563,Buck Martinez,1970,17773,447,1359,1219,278,127.0,11.0,101,16,390,87,85.0,2.0,3,1,436,0,0,0,0,0,0,0,0,0,2,5.0,martibu01,25563,1.0
308,25563,Buck Martinez,1980,13881,530,1499,1319,293,171.0,24.0,130,38,483,135,134.0,1.0,5,0,517,0,0,0,0,0,0,0,0,2,3,5.0,martibu01,25563,4.0
309,25581,Phil Masi,1940,19445,947,3053,2689,706,313.0,0.0,335,35,987,310,0.0,0.0,4,0,842,21,0,2,0,1,0,4,5,0,42,0.0,masiph01,25581,12.700000000000001
310,25652,Jerry May,1960,11799,366,1130,1016,245,84.0,7.0,77,12,329,91,59.0,32.0,9,0,353,0,0,0,0,0,0,0,0,0,1,2.0,mayje01,25652,3.9000000000000004
311,25654,Milt May,1970,19745,747,2570,2330,610,293.0,24.0,215,53,873,186,151.0,35.0,8,0,642,0,0,0,0,0,0,0,0,0,1,4.0,maymi01,25654,9.700000000000001
312,25654,Milt May,1980,9910,445,1504,1363,361,150.0,8.0,98,24,498,119,89.0,30.0,1,0,392,0,0,0,0,0,0,0,0,0,3,9.0,maymi01,25654,7.0
313,25734,Lew McCarty,1910,13412,490,1587,1433,386,137.0,0.0,111,5,488,93,0.0,0.0,11,0,413,17,0,0,0,0,0,0,0,0,18,4.0,mccarle01,25734,4.7
314,25735,Tim McCarver,1960,17683,969,3649,3319,914,393.0,32.0,347,63,1316,263,186.0,77.0,14,0,922,0,0,0,0,0,0,0,0,0,37,29.0,mccarti01,25735,20.900000000000002
315,25735,Tim McCarver,1970,19745,926,2524,2181,582,250.0,32.0,238,34,825,282,240.0,42.0,16,0,459,101,0,6,0,15,0,1,16,2,24,20.0,mccarti01,25735,7.9
316,25788,Clyde McCullough,1940,17501,671,2211,2001,497,200.0,0.0,207,28,699,169,0.0,0.0,10,0,598,0,0,0,0,0,0,0,0,0,22,0.0,mcculcl01,25788,6.800000000000001
317,25788,Clyde McCullough,1950,13671,427,1248,1120,288,139.0,3.0,101,24,419,96,5.0,3.0,10,0,391,1,0,3,0,0,0,0,0,0,5,1.0,mcculcl01,25788,2.8999999999999995
318,25834,Ed McFarland,1900,17136,517,1894,1705,454,180.0,0.0,189,3,589,136,0.0,0.0,10,0,474,2,0,1,0,0,0,0,0,0,41,0.0,mcfared01,25834,11.100000000000001
319,25891,Deacon McGuire,1900,17136,534,1898,1723,436,188.0,0.0,128,3,551,137,0.0,0.0,19,0,507,7,0,0,0,0,0,0,0,0,17,0.0,mcguide01,25891,4.8
320,25955,Larry McLean,1900,13338,356,1234,1149,283,127.0,0.0,97,3,359,58,0.0,0.0,5,0,290,37,0,0,0,0,0,0,0,0,9,0.0,mcleala01,25955,4.5
321,25955,Larry McLean,1910,11475,506,1599,1498,411,171.0,0.0,86,3,495,78,0.0,0.0,4,0,471,0,0,0,0,0,0,0,0,0,11,0.0,mcleala01,25955,8.4
322,26141,Chief Meyers,1910,15308,902,2974,2614,765,333.0,0.0,261,13,986,252,0.0,0.0,57,0,847,0,0,0,0,0,0,0,0,0,41,13.0,meyerch01,26141,23.3
323,26218,Otto Miller,1910,19145,687,2211,2069,494,148.0,0.0,171,3,620,80,0.0,0.0,11,0,653,3,0,0,0,0,0,0,0,0,38,12.0,milleot01,26218,1.1000000000000005
324,26298,George Mitterwald,1970,15788,804,2666,2419,567,287.0,22.0,231,71,878,202,165.0,37.0,10,0,720,36,0,0,0,0,0,0,0,3,14,16.0,mittege01,26298,6.0
325,26350,Bob Montgomery,1970,19745,387,1285,1185,306,156.0,16.0,125,23,441,64,57.0,7.0,7,0,361,6,0,0,0,0,0,0,0,9,6,2.0,montgbo01,26350,2.4000000000000004
326,26375,Charlie Moore,1970,13832,585,1881,1693,437,181.0,7.0,193,19,607,155,153.0,2.0,3,0,503,0,0,1,0,44,0,6,50,9,18,25.0,moorech02,26375,4.5
327,26375,Charlie Moore,1980,15868,749,2601,2340,615,227.0,14.0,263,17,826,191,181.0,10.0,8,0,391,0,2,0,0,5,8,335,348,9,33,32.0,moorech02,26375,5.8
328,26421,Pat Moran,1900,17145,701,2505,2305,549,241.0,0.0,182,18,740,121,0.0,0.0,34,0,595,19,1,43,3,0,0,4,4,0,49,0.0,moranpa01,26421,8.3
329,26509,Les Moss,1950,17586,512,1487,1312,329,159.0,1.0,126,33,474,156,49.0,3.0,3,0,426,0,0,0,0,0,0,0,0,0,0,4.0,mossle01,26509,0.0
330,26539,Ray Mueller,1940,13617,587,2090,1865,489,245.0,0.0,183,38,710,176,0.0,0.0,11,0,551,0,0,0,0,0,0,0,0,0,8,0.0,muellra01,26539,12.299999999999999
331,26582,Thurman Munson,1970,19745,1397,5806,5258,1536,692.0,57.0,690,112,2160,428,370.0,58.0,42,0,1253,5,0,1,0,3,0,24,27,77,48,49.0,munsoth01,26582,45.79999999999999
332,26656,Glenn Myatt,1920,17323,645,1830,1650,458,243.0,0.0,214,26,672,141,0.0,0.0,6,0,443,0,0,0,0,2,0,36,38,0,13,11.0,myattgl01,26656,2.7
333,26656,Glenn Myatt,1930,13531,359,1159,1028,264,144.0,0.0,132,12,375,107,0.0,0.0,6,0,291,0,0,0,0,0,0,0,0,0,7,7.0,myattgl01,26656,1.0999999999999999
334,26713,Tom Needham,1900,11439,403,1317,1204,257,78.0,0.0,80,8,332,78,0.0,0.0,20,0,362,5,5,1,0,0,5,0,5,0,13,0.0,needhto01,26713,1.8
335,26771,Jeff Newman,1970,7910,385,1101,1023,234,122.0,8.0,100,35,382,53,48.0,5.0,3,1,279,82,0,7,0,0,0,0,0,9,4,4.0,newmaje01,26771,2.7
336,26771,Jeff Newman,1980,9910,350,1189,1100,241,111.0,11.0,89,28,375,63,52.0,11.0,3,0,234,93,1,3,0,0,0,0,0,16,3,8.0,newmaje01,26771,-1.6
337,26830,Russ Nixon,1960,17676,649,1840,1685,443,173.0,18.0,135,15,591,114,88.0,26.0,11,0,490,0,0,0,0,0,0,0,0,0,0,3.0,nixonru01,26830,-1.8
